phen	h2.obs	h2.latent	ascertained	p	locus	chr	start	stop	pair_id	univ_threshold
DEP_FinnGen_R12	3.684e-05	9.71884e-05	FALSE	0.225246	2297	18	69311743	70540349	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00189744	0.00302771	FALSE	1.40436e-05	2297	18	69311743	70540349	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	0.000220301	0.000581181	FALSE	2.65228e-05	2298	18	70540350	71491860	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.001138	0.00181589	FALSE	0.00415024	2298	18	70540350	71491860	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	0.000188711	0.000497843	FALSE	0.000412822	2299	18	71491861	72785206	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00119113	0.00190066	FALSE	0.00444977	2299	18	71491861	72785206	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	7.70399e-05	0.000203241	FALSE	0.0586098	2300	18	72785207	73568260	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00127306	0.0020314	FALSE	0.00135812	2300	18	72785207	73568260	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	0.00024175	0.000637766	FALSE	1.13552e-05	2301	18	73568261	74471745	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00177548	0.00283311	FALSE	6.60999e-05	2301	18	73568261	74471745	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	0.000141268	0.000372681	FALSE	0.00432849	2302	18	74471746	75240760	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00209093	0.00333646	FALSE	3.60777e-06	2302	18	74471746	75240760	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	0.000282922	0.000746383	FALSE	5.07913e-07	2303	18	75240761	76231685	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00345288	0.0055097	FALSE	2.51373e-12	2303	18	75240761	76231685	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	9.95697e-05	0.000262677	FALSE	0.0198499	2304	18	76231686	77148137	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.000576692	0.000920218	FALSE	0.0696594	2304	18	76231686	77148137	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	8.01294e-05	0.000211391	FALSE	0.0522941	2305	18	77148138	78017072	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00163397	0.0026073	FALSE	8.5439e-05	2305	18	77148138	78017072	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	0.000140925	0.000371778	FALSE	0.00449873	2306	19	64705	762046	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00266124	0.00424649	FALSE	1.47081e-08	2306	19	64705	762046	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	0.00013329	0.000351634	FALSE	0.00816686	2307	19	762047	1515920	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00712024	0.0113617	FALSE	2.62986e-35	2307	19	762047	1515920	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	0.000207667	0.000547851	FALSE	9.19463e-05	2308	19	1515921	2253174	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00254483	0.00406075	FALSE	4.55288e-08	2308	19	1515921	2253174	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	4.43497e-05	0.000117	FALSE	0.197074	2309	19	2253175	3085446	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00127479	0.00203417	FALSE	0.00275623	2309	19	2253175	3085446	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	0.000141807	0.000374105	FALSE	0.00552659	2310	19	3085447	3893909	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00171827	0.00274181	FALSE	0.000140725	2310	19	3085447	3893909	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	0.000157513	0.00041554	FALSE	0.00203744	2311	19	3893910	4741718	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00265458	0.00423587	FALSE	1.97369e-08	2311	19	3893910	4741718	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	3.75428e-05	9.90425e-05	FALSE	0.223702	2312	19	4741719	5478684	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.000843061	0.00134526	FALSE	0.0248335	2312	19	4741719	5478684	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	0.000140974	0.000371907	FALSE	0.00317939	2313	19	5478685	6455428	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00124492	0.0019865	FALSE	0.00180291	2313	19	5478685	6455428	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00163251	0.00260497	FALSE	0.000203019	2314	19	6455429	7249359	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	0.000121456	0.000320415	FALSE	0.0121549	2315	19	7249360	8199016	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.0010652	0.00169972	FALSE	0.0084503	2315	19	7249360	8199016	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00116226	0.0018546	FALSE	0.00322685	2316	19	8199017	9105577	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00113293	0.00180779	FALSE	0.000839472	2317	19	9105578	10028840	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	0.000204873	0.000540479	FALSE	0.000181852	2318	19	10028841	11681978	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00423356	0.00675542	FALSE	4.3871e-16	2318	19	10028841	11681978	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	9.81808e-05	0.000259013	FALSE	0.0187449	2319	19	11681979	13213186	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.000870819	0.00138955	FALSE	0.0129164	2319	19	11681979	13213186	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	9.82332e-05	0.000259151	FALSE	0.0276317	2320	19	13213187	13968319	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00136284	0.00217465	FALSE	0.000926308	2320	19	13213187	13968319	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	0.000199596	0.00052656	FALSE	9.63761e-05	2321	19	13968320	14891100	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00143396	0.00228814	FALSE	0.000493095	2321	19	13968320	14891100	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	1.38608e-05	3.65664e-05	FALSE	0.369446	2322	19	14891101	15650185	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.0015012	0.00239544	FALSE	0.000127319	2322	19	14891101	15650185	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	2.75748e-05	7.27456e-05	FALSE	0.195373	2323	19	15650186	16079006	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	5.34179e-06	8.5238e-06	FALSE	0.475601	2323	19	15650186	16079006	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.000747746	0.00119317	FALSE	0.0306869	2324	19	16079007	17045963	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	0.000184507	0.000486753	FALSE	0.000170992	2325	19	17045964	17750518	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00192495	0.00307162	FALSE	4.68985e-06	2325	19	17045964	17750518	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	0.000287685	0.000758949	FALSE	1.02843e-07	2326	19	17750519	18504867	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00195418	0.00311825	FALSE	5.83834e-06	2326	19	17750519	18504867	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	0.000121672	0.000320986	FALSE	0.00550918	2327	19	18504868	19749166	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00126916	0.00202518	FALSE	0.000796515	2327	19	18504868	19749166	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	0.000183648	0.000484487	FALSE	1.28906e-05	2328	19	19749167	20485499	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.000791318	0.00126269	FALSE	0.00921594	2328	19	19749167	20485499	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	5.64342e-05	0.00014888	FALSE	0.0353906	2329	19	20485500	21155862	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.000200755	0.000320341	FALSE	0.200691	2329	19	20485500	21155862	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	7.30694e-05	0.000192766	FALSE	0.0118408	2330	19	21155863	21822653	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.000255716	0.000408042	FALSE	0.149575	2330	19	21155863	21822653	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.000781117	0.00124641	FALSE	0.00753496	2331	19	21822654	22729408	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.000611877	0.000976362	FALSE	0.0164906	2332	19	22729409	23468992	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	7.94389e-06	2.0957e-05	FALSE	0.360196	2333	19	23468993	24567341	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.000336444	0.000536858	FALSE	0.0630493	2333	19	23468993	24567341	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	3.6741e-05	5.8627e-05	FALSE	0.425022	2334	19	24567342	28555845	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	4.80946e-05	0.000126879	FALSE	0.113967	2335	19	28555846	29389090	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.000362802	0.000578917	FALSE	0.13346	2335	19	28555846	29389090	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	0.000151232	0.000398968	FALSE	0.00156006	2336	19	29389091	30375792	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00259714	0.00414422	FALSE	5.62746e-09	2336	19	29389091	30375792	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	0.000184104	0.000485688	FALSE	0.000471117	2337	19	30375793	31763008	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.0025166	0.00401569	FALSE	8.57559e-08	2337	19	30375793	31763008	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	0.000276651	0.00072984	FALSE	2.42586e-07	2338	19	31763009	33028099	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00270897	0.00432265	FALSE	2.29519e-09	2338	19	31763009	33028099	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	0.000144006	0.000379906	FALSE	0.000939132	2339	19	33028100	33785835	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00417631	0.00666407	FALSE	2.37898e-20	2339	19	33028100	33785835	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	0.000148527	0.000391832	FALSE	0.00209704	2340	19	33785836	34633274	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00117152	0.00186938	FALSE	0.0029607	2340	19	33785836	34633274	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	4.40312e-05	0.00011616	FALSE	0.162724	2341	19	34633275	35649343	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00151557	0.00241837	FALSE	0.000102275	2341	19	34633275	35649343	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	1.22323e-05	3.22703e-05	FALSE	0.392343	2342	19	35649344	36638122	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00205145	0.00327346	FALSE	3.24106e-06	2342	19	35649344	36638122	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.000775956	0.00123818	FALSE	0.00704199	2343	19	36638123	38472870	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	1.95276e-06	5.15162e-06	FALSE	0.469167	2344	19	38472871	39370419	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00147991	0.00236146	FALSE	7.57995e-05	2344	19	38472871	39370419	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.000551561	0.000880116	FALSE	0.0680644	2345	19	39370420	40171413	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.000583586	0.000931218	FALSE	0.045462	2346	19	40171414	41004105	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00333483	0.00532132	FALSE	9.15869e-14	2347	19	41004106	41733463	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	2.60703e-05	6.87765e-05	FALSE	0.275891	2348	19	41733464	43317282	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00208709	0.00333033	FALSE	4.88386e-07	2348	19	41733464	43317282	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.000299492	0.000477894	FALSE	0.17124	2349	19	43317283	43960958	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	4.76952e-05	0.000125826	FALSE	0.143111	2350	19	43960959	45040932	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00203362	0.00324502	FALSE	6.31285e-07	2350	19	43960959	45040932	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	0.000125643	0.000331461	FALSE	0.00753716	2351	19	45040933	45893307	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00338894	0.00540767	FALSE	9.9601e-13	2351	19	45040933	45893307	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	0.000237478	0.000626495	FALSE	1.61014e-06	2352	19	45893308	46765060	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00218465	0.00348601	FALSE	1.41008e-07	2352	19	45893308	46765060	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	0.000252224	0.000665398	FALSE	1.76506e-06	2353	19	46765061	47752727	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00426798	0.00681034	FALSE	3.43317e-18	2353	19	46765061	47752727	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	0.000323167	0.000852555	FALSE	3.42487e-09	2354	19	47752728	48573065	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00111945	0.00178628	FALSE	0.00387108	2354	19	47752728	48573065	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	0.000106475	0.000280895	FALSE	0.0141495	2355	19	48573066	49415189	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00130336	0.00207975	FALSE	0.000786991	2355	19	48573066	49415189	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	0.000561548	0.00148143	FALSE	5.94934e-20	2356	19	49415190	50451925	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00374282	0.00597236	FALSE	1.21628e-14	2356	19	49415190	50451925	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	0.000212403	0.000560346	FALSE	4.29664e-05	2357	19	50451926	51259178	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00192664	0.0030743	FALSE	9.06713e-06	2357	19	50451926	51259178	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	0.000211086	0.00055687	FALSE	7.50108e-05	2358	19	51259179	51903804	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00135397	0.00216051	FALSE	0.00127394	2358	19	51259179	51903804	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	0.000190895	0.000503603	FALSE	0.000110783	2359	19	51903805	52678748	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.000408582	0.000651968	FALSE	0.146222	2359	19	51903805	52678748	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	9.12065e-05	0.000240614	FALSE	0.0382392	2360	19	52678749	53431217	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.000723355	0.00115425	FALSE	0.043683	2360	19	52678749	53431217	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	0.000144509	0.000381233	FALSE	0.00319654	2361	19	53431218	54042240	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00213316	0.00340384	FALSE	1.7478e-06	2361	19	53431218	54042240	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	0.000145573	0.000384038	FALSE	0.00399966	2362	19	54042241	54602370	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00239421	0.0038204	FALSE	3.11973e-07	2362	19	54042241	54602370	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	0.000167226	0.000441162	FALSE	0.000974443	2363	19	54602371	55182973	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00166728	0.00266045	FALSE	0.000111584	2363	19	54602371	55182973	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	0.000177595	0.000468518	FALSE	8.70377e-05	2364	19	55182974	55714085	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00184358	0.00294177	FALSE	2.01302e-06	2364	19	55182974	55714085	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	0.000149067	0.000393257	FALSE	0.00289532	2365	19	55714086	56411086	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00192095	0.00306522	FALSE	1.60632e-05	2365	19	55714086	56411086	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	0.000191956	0.000506404	FALSE	0.00022017	2366	19	56411087	57143509	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.0034603	0.00552154	FALSE	9.89587e-13	2366	19	56411087	57143509	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	0.000126654	0.000334128	FALSE	0.00791533	2367	19	57143510	57959952	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.0014892	0.0023763	FALSE	0.000400042	2367	19	57143510	57959952	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	8.31814e-05	0.000219443	FALSE	0.0423938	2368	19	57959953	59118811	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00159001	0.00253716	FALSE	8.83889e-05	2368	19	57959953	59118811	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	0.000302844	0.00079894	FALSE	3.15504e-07	2369	20	60795	884241	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00139126	0.00222001	FALSE	0.00170414	2369	20	60795	884241	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	0.000162312	0.000428199	FALSE	0.00132464	2370	20	884242	1771285	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00225886	0.00360443	FALSE	6.54781e-07	2370	20	884242	1771285	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	8.86608e-05	0.000233898	FALSE	0.0448463	2371	20	1771286	2668108	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00163505	0.00260903	FALSE	0.000163801	2371	20	1771286	2668108	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00119212	0.00190224	FALSE	0.00251439	2372	20	2668109	3736551	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	7.00538e-05	0.00018481	FALSE	0.0787256	2373	20	3736552	4591847	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00156699	0.00250041	FALSE	0.000170349	2373	20	3736552	4591847	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	9.10206e-05	0.000240123	FALSE	0.0383007	2374	20	4591848	5379450	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00187837	0.00299728	FALSE	1.74084e-05	2374	20	4591848	5379450	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	0.000281816	0.000743465	FALSE	3.46606e-07	2375	20	5379451	6128358	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00302492	0.00482681	FALSE	1.83285e-10	2375	20	5379451	6128358	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00180058	0.00287315	FALSE	3.15788e-05	2376	20	6128359	7231796	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	7.32906e-05	0.00019335	FALSE	0.0360891	2377	20	7231797	7959828	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00116211	0.00185437	FALSE	0.00421743	2378	20	7959829	9279550	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00179679	0.0028671	FALSE	4.53712e-05	2379	20	9279551	10279603	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	7.77958e-05	0.000205235	FALSE	0.0604646	2380	20	10279604	11257012	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.0027011	0.0043101	FALSE	3.58827e-09	2380	20	10279604	11257012	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	4.66699e-05	0.000123121	FALSE	0.145689	2381	20	11257013	12353961	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.000841824	0.00134329	FALSE	0.0139284	2381	20	11257013	12353961	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	5.50721e-06	1.45287e-05	FALSE	0.441002	2382	20	12353962	13202335	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00209024	0.00333536	FALSE	6.35801e-07	2382	20	12353962	13202335	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	4.32062e-05	0.000113983	FALSE	0.15166	2383	20	13202336	14203755	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00124665	0.00198926	FALSE	0.000500465	2383	20	13202336	14203755	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	9.57841e-05	0.00025269	FALSE	0.0158521	2384	20	14203756	15238519	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00156262	0.00249345	FALSE	3.19315e-05	2384	20	14203756	15238519	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	0.000240605	0.000634746	FALSE	5.02163e-06	2385	20	15238520	15962576	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.000825856	0.00131781	FALSE	0.0239498	2385	20	15238520	15962576	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	0.000233606	0.000616282	FALSE	1.28955e-06	2386	20	15962577	16661516	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00171871	0.00274252	FALSE	1.02142e-05	2386	20	15962577	16661516	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	0.000244811	0.000645842	FALSE	8.34601e-07	2387	20	16661517	17359290	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00110917	0.00176988	FALSE	0.00254688	2387	20	16661517	17359290	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	0.000179049	0.000472354	FALSE	0.000255898	2388	20	17359291	18058524	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00167547	0.00267352	FALSE	4.7766e-05	2388	20	17359291	18058524	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	9.14324e-05	0.00024121	FALSE	0.0163119	2389	20	18058525	18959419	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.000536968	0.000856831	FALSE	0.0592837	2389	20	18058525	18959419	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	0.000124288	0.000327886	FALSE	0.00830072	2390	20	18959420	19957928	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00232921	0.00371669	FALSE	2.07441e-07	2390	20	18959420	19957928	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	7.76657e-05	0.000204892	FALSE	0.0648342	2391	20	19957929	21682377	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00062856	0.00100298	FALSE	0.0680744	2391	20	19957929	21682377	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	3.87e-05	0.000102095	FALSE	0.17823	2392	20	21682378	22780956	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.000294367	0.000469717	FALSE	0.196162	2392	20	21682378	22780956	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	3.64281e-05	9.61019e-05	FALSE	0.205853	2393	20	22780957	23808562	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00114059	0.00182002	FALSE	0.00209324	2393	20	22780957	23808562	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	0.000134657	0.000355242	FALSE	0.000800894	2394	20	23808563	24487128	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.000144595	0.000230729	FALSE	0.315719	2394	20	23808563	24487128	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.000137178	0.000218892	FALSE	0.31072	2395	20	24487129	25181038	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.000487592	0.000778042	FALSE	0.0261103	2396	20	25181039	26318858	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	3.03436e-05	8.00502e-05	FALSE	0.173407	2397	20	26318859	30569659	FinnGenDEP__deLangeIBD	5.01002004008016e-06
